epoch,train_loss,val_loss,val_cbf_rmse,val_att_rmse,lr
1,0.30848267720061906,0.24409180879592896,5.0493875,0.38357568,0.001
2,0.23828123570704945,0.23523609340190887,4.825404,0.38348913,0.001
3,0.23414011208378538,0.23690493404865265,4.890753,0.38066202,0.001
4,0.23282411557679272,0.23235097527503967,4.778364,0.3790647,0.001
5,0.23156764875261152,0.23117515444755554,4.744512,0.38027737,0.001
6,0.23044259511694618,0.2299887239933014,4.7076945,0.3754157,0.001
7,0.22914834639855794,0.22887834906578064,4.729964,0.37810937,0.001
8,0.22853869351805473,0.228463277220726,4.6878715,0.37588778,0.001
9,0.22768481592742765,0.22826510667800903,4.697484,0.37681353,0.001
10,0.2272179961508634,0.22892290353775024,4.745159,0.37700737,0.001
11,0.2266393731139144,0.22708815336227417,4.727182,0.3756108,0.001
12,0.22645838102515864,0.22670049965381622,4.695689,0.3744432,0.001
13,0.2259409638996027,0.22669990360736847,4.6824555,0.37589312,0.001
14,0.22572197704290858,0.2252519279718399,4.6684513,0.37522542,0.001
15,0.22546030626613267,0.22528231143951416,4.669653,0.3775432,0.001
16,0.22522537273411847,0.22494523227214813,4.676553,0.37601563,0.001
17,0.22500568248179495,0.22456885874271393,4.6832366,0.37639493,0.001
18,0.2246981825755567,0.22545941174030304,4.67569,0.376196,0.001
19,0.22453024527248072,0.22469104826450348,4.6744876,0.37580645,0.001
20,0.22450232870724737,0.22484637796878815,4.667239,0.3746872,0.001
21,0.22428296354352212,0.22392109036445618,4.675714,0.3750374,0.001
22,0.22411185655058646,0.22377683222293854,4.6626935,0.37543836,0.001
23,0.22410492051620873,0.22464534640312195,4.650274,0.37528765,0.001
24,0.22422465058613797,0.22462084889411926,4.6591964,0.37654307,0.001
25,0.22371842849011325,0.22452998161315918,4.646664,0.37554422,0.001
26,0.22373643411057337,0.2240513265132904,4.65777,0.3737344,0.001
27,0.22329894848624054,0.2243095189332962,4.7018185,0.37467387,0.001
28,0.22355500258961503,0.22330425679683685,4.624393,0.375204,0.001
29,0.22334761613485765,0.22392378747463226,4.654853,0.3742146,0.001
