epoch,train_loss,val_loss,val_cbf_rmse,val_att_rmse,lr
26,0.22381002577591916,0.2236790806055069,4.6325746,0.37444282,0.0008536998372026809
27,0.22387501171657018,0.22429883480072021,4.7301292,0.37553957,0.0008424312794113805
28,0.22367922292680156,0.22497624158859253,4.757489,0.37320372,0.0008308252767291645
29,0.22349696712834494,0.22344011068344116,4.6414294,0.3738439,0.0008188932828794709
30,0.22347118614279493,0.2235095202922821,4.676545,0.37463602,0.0008066470732996622
31,0.223301463285271,0.2234729379415512,4.678122,0.37275714,0.0007940987335200908
32,0.22323685489138778,0.22385019063949585,4.624748,0.3731765,0.0007812606472371397
33,0.22300146003158725,0.22348906099796295,4.696993,0.37223557,0.0007681454840920092
34,0.22304789797992122,0.222993865609169,4.6278443,0.3719666,0.000754766187167311
35,0.22277445148448555,0.22397157549858093,4.6785502,0.37193158,0.0007411359602138073
36,0.2228743152654901,0.2226116806268692,4.62976,0.373011,0.0007272682546199041
37,0.22251190427614717,0.22283807396888733,4.681537,0.3724051,0.0007131767561367543
38,0.2225984535655197,0.2226378470659256,4.6590724,0.37351757,0.0006988753713720733
39,0.22239127481470303,0.22458310425281525,4.6906962,0.3722001,0.0006843782140659972
40,0.22242334561080349,0.22288526594638824,4.613243,0.37275088,0.0006696995911625235
41,0.2224739250175807,0.22298398613929749,4.631425,0.37063214,0.0006548539886902866
42,0.22220386062957803,0.22250209748744965,4.5957017,0.37331077,0.0006398560574665955
43,0.2221270921278973,0.22278957068920135,4.6129503,0.3727974,0.0006247205986388453
44,0.22203439595747967,0.2219860851764679,4.6185117,0.37299702,0.0006094625490775734
45,0.22183963686836008,0.22193284332752228,4.6261206,0.3714487,0.0005940969666355699
46,0.22188212585692502,0.2225314825773239,4.6425915,0.37164244,0.0005786390152875957
47,0.22186004324835173,0.2219206988811493,4.6071954,0.37205997,0.0005631039501653704
48,0.221712838174129,0.22183088958263397,4.615533,0.37201437,0.0005475071025025982
49,0.22154498206717627,0.22164081037044525,4.6253314,0.37145263,0.0005318638645048924
50,0.221580407145072,0.22203798592090607,4.6205945,0.3728841,0.0005161896741595254
51,0.22142164667650144,0.22128623723983765,4.6099377,0.37179443,0.0005005000000000003
52,0.22138813198829183,0.22180159389972687,4.60345,0.37086305,0.0004848103258404752
53,0.22131661112819398,0.22154325246810913,4.635291,0.37074336,0.00046913613549510823
54,0.22129269385216188,0.22222362458705902,4.6186914,0.37018847,0.0004534928974974023
55,0.2212671406415044,0.22128821909427643,4.5995026,0.37098125,0.00043789604983463025
56,0.2210577554544624,0.22128897905349731,4.637499,0.37186557,0.00042236098471240487
57,0.2210646816054169,0.22120574116706848,4.626796,0.37160832,0.00040690303336443076
58,0.2210869408991872,0.221105694770813,4.6036806,0.37127194,0.00039153745092242734
59,0.22108787647923644,0.2221055030822754,4.6424937,0.37231228,0.0003762794013611552
60,0.22107965575189006,0.2212127298116684,4.6305704,0.37066406,0.0003611439425334052
61,0.22084892647606985,0.22093866765499115,4.6088676,0.37096417,0.00034614601130971405
62,0.22079493880880122,0.22107011079788208,4.5806665,0.37113908,0.0003313004088374771
63,0.22083750792912074,0.220901757478714,4.588342,0.37197766,0.00031662178593400364
64,0.22074896416493825,0.2210281938314438,4.585035,0.37120354,0.00030212462862792713
65,0.22076390714061503,0.22093456983566284,4.595584,0.3714939,0.0002878232438632463
66,0.22072396549035092,0.22086293995380402,4.618089,0.3708296,0.0002737317453800965
67,0.2206624907498457,0.22095514833927155,4.5937037,0.3703951,0.0002598640397861932
68,0.22061545812353797,0.22080321609973907,4.597959,0.3712854,0.0002462338128326896
69,0.22061240247317723,0.22079643607139587,4.608965,0.37088397,0.0002328545159079911
70,0.22056130395860088,0.22122260928153992,4.617995,0.37165534,0.00021973935276286077
71,0.22053795186232547,0.2206399291753769,4.5929785,0.37068522,0.00020690126647990978
72,0.2204891917656879,0.22088877856731415,4.5979385,0.3723649,0.00019435292670033825
73,0.22044340338633986,0.22092576324939728,4.614155,0.3708929,0.00018210671712052954
74,0.2204638395686539,0.22052675485610962,4.6003103,0.37105188,0.00017017472327083603
75,0.22036944466586017,0.2206299751996994,4.601913,0.3708086,0.00015856872058862004
76,0.2203984671101278,0.2205907702445984,4.597543,0.37048727,0.0001473001627973196
77,0.2203690389893493,0.22046983242034912,4.5997148,0.3704509,0.0001363801706030051
78,0.2203227143202509,0.220486581325531,4.5999894,0.37074172,0.00012581952071958556
79,0.22031362476397534,0.22050440311431885,4.590716,0.37006372,0.00011562863523349338
80,0.22027793526649475,0.22050891816616058,4.5914726,0.3709297,0.0001058175713183427
81,0.22028246826055098,0.22046621143817902,4.5946856,0.37116715,9.639601130971386e-05
82,0.22028998300737265,0.2205682396888733,4.596049,0.3709422,8.737325314985652e-05
83,0.2202517511893292,0.22044949233531952,4.5914283,0.3708196,7.875820121174362e-05
84,0.22020906498845744,0.22047843039035797,4.5982423,0.3706996,7.055935751153013e-05
85,0.22023162336982027,0.22044745087623596,4.5958824,0.37050655,6.278481331809018e-05
86,0.22020404086429246,0.22038020193576813,4.5937147,0.3707681,5.5442241167910324e-05
87,0.2201724884157278,0.2203666716814041,4.601749,0.37056148,4.853888729322336e-05
88,0.22017084411820587,0.22038663923740387,4.593669,0.3708327,4.2081564470851557e-05
89,0.22016784183833063,0.22038432955741882,4.595243,0.37076885,3.607664529881847e-05
90,0.2201116422609407,0.2203691601753235,4.59639,0.37023196,3.05300559073644e-05
91,0.22011304753167288,0.22033046185970306,4.593295,0.37067568,2.544727011057082e-05
92,0.22008904039251562,0.22035112977027893,4.593445,0.37074143,2.0833304004367e-05
93,0.2201139203139714,0.2203103005886078,4.5959,0.37057346,1.6692711016248837e-05
94,0.220075252408884,0.2203364372253418,4.594441,0.37085962,1.3029577411595715e-05
95,0.22007852458224006,0.22032441198825836,4.597708,0.3706055,9.847518261019987e-06
96,0.22009701509864962,0.22032523155212402,4.5969315,0.37065613,7.14967387272874e-06
97,0.22010403354557193,0.22031183540821075,4.593318,0.3706895,4.9387066934183575e-06
98,0.22005518465017787,0.22030554711818695,4.5968757,0.3706757,3.2167986807615425e-06
99,0.2200826747076852,0.220298632979393,4.594222,0.37068367,1.9856491500783564e-06
100,0.22008011748596112,0.22030441462993622,4.594963,0.37067145,1.2464730973170658e-06
